Information technology and business are becoming inextricably interwoven. I don't think anybody can talk meaningfully about one without the talking about the other.;Bill Gates;business
Injustice is censured because the censures are afraid of suffering, and not from any fear which they have of doing injustice.;Plato;fear
Innovation distinguishes between a leader and a follower.;Steve Jobs;leadership
Innovation has nothing to do with how many R amp& D dollars you have. When Apple came up with the Mac, IBM was spending at least 100 times more on R &amp D. It's not about money. It's about the people you have, how you're led, and how much you get it.;Steve Jobs;money
Innovations that are guided by smallholder farmers, adapted to local circumstances, and sustainable for the economy and environment will be necessary to ensure food security in the future.;Bill Gates;food
Intellectual growth should commence at birth and cease only at death.;Albert Einstein;death
Intellectuals solve problems, geniuses prevent them.;Albert Einstein;intelligence
Intervention only works when the people concerned seem to be keen for peace.;Nelson Mandela;peace
Intolerance betrays want of faith in one's cause.;Mahatma Gandhi;faith
Is it not enough to know the evil to shun it? If not, we should be sincere enough to admit that we love evil too well to give it up.;Mahatma Gandhi;love
Is there anyone so wise as to learn by the experience of others?;Voltaire;experience
It behooves every man who values liberty of conscience for himself, to resist invasions of it in the case of others: or their case may, by change of circumstances, become his own.;Thomas Jefferson;change
It does me no injury for my neighbor to say there are twenty gods or no God.;Thomas Jefferson;god
It gives me great pleasure indeed to see the stubbornness of an incorrigible nonconformist warmly acclaimed.;Albert Einstein;great
It has always been a mystery to me how men can feel themselves honoured by the humiliation of their fellow beings.;Mahatma Gandhi;men
It has become appallingly obvious that our technology has exceeded our humanity.;Albert Einstein;technology
It has been my experience that folks who have no vices have very few virtues.;Abraham Lincoln;experience
It has been my observation that most people get ahead during the time that others waste.;Henry Ford;time
It has been said that democracy is the worst form of government except all the others that have been tried.;Winston Churchill;government
It is Homer who has chiefly taught other poets the art of telling lies skillfully.;Aristotle;art
It is a common saying, and in everybody's mouth, that life is but a sojourn.;Plato;life
It is a good thing for an uneducated man to read books of quotations.;Winston Churchill;good
It is a grand mistake to think of being great without goodness and I pronounce it as certain that there was never a truly great man that was not at the same time truly virtuous.;Benjamin Franklin;great
It is a great consolation for me to remember that the Lord, to whom I had drawn near in humble and child-like faith, has suffered and died for me, and that He will look on me in love and compassion.;Wolfgang Amadeus Mozart;faith
It is a melancholy truth that even great men have their poor relations.;Charles Dickens;great
It is a miracle that curiosity survives formal education.;Albert Einstein;education
It is a mistake to look too far ahead. Only one link of the chain of destiny can be handled at a time.;Winston Churchill;time
It is a wise father that knows his own child.;William Shakespeare;fathersday
It is an infantile superstition of the human spirit that virginity would be thought a virtue and not the barrier that separates ignorance from knowledge.;Voltaire;knowledge
